"","V1","V2","V3","V4","V5","V6"
"pid",0.220936980377883,0.27784859884996,0.297815124504268,0.281813337444328,0.275470288214274,0.273965630936436
"traceerror",0.257531191641465,0.274462495977059,0.253832041285932,0.291866223094985,0.275786591088399,0.219866872066632
"error",0.227340677916072,0.295456120115705,0.262063560145907,0.284041671990417,0.27258799453266,0.279777686111629
"closing",0.255165097094141,0.236290142941289,0.220713979075663,0.238216884084977,0.284354887902737,0.27540020851884
"stonesoupisvalidchar",0.2426676038187,0.289194133644924,0.203874427475967,0.214216184965335,0.215218964358792,0.243399097863585
"path""",0.220085298083723,0.261735005211085,0.22634823739063,0.208697850792669,0.27724123285152,0.29287103577517
"stonesoupisvalid""",0.296245038392954,0.239740627608262,0.202731791697443,0.288679189956747,0.273399238730781,0.240060017025098
"path",0.276457961648703,0.281802353146486,0.281701802951284,0.22405917935539,0.268345320853405,0.283503347076476
"accessible""",0.245457301335409,0.225586537900381,0.249434674321674,0.20317919771187,0.232703454559669,0.210556862875819
"stonesouppathisrelativechar",0.283516137348488,0.225461133453064,0.278891861368902,0.205169150605798,0.263897264492698,0.236664594290778
"stonesouppathisrelative""",0.21361284845043,0.260072544659488,0.281493738899007,0.218103726953268,0.241169712948613,0.27228189711459
"chr",0.156414401181974,0.194504292728379,0.19698886719998,0.102476541465148,0.181031973334029,0.191323801595718
"stonesoupprintfpath",0.252197329094633,0.25817355858162,0.265467102709226,0.20877099391073,0.246226914576255,0.222745826886967
"relativen""",0.270880178478546,0.26156401776243,0.244873995264061,0.296358412504196,0.255903655616567,0.287598344893195
"stonesoupgetabsolutepathchar",0.232480334374122,0.250606444734149,0.247308639599942,0.281968557368964,0.294728803425096,0.272285633254796
"stonesoupgetabsolutepath""",0.234355648700148,0.294028988224454,0.25435709671583,0.280338883725926,0.22790498288814,0.220456649898551
"cannot",0.228533439175226,0.262031638855115,0.28649624993559,0.241559989447705,0.20386270666495,0.203759843297303
"strcpyabspath",0.202485639625229,0.249457119032741,0.23595154969953,0.250923038017936,0.22587833146099,0.253306852513924
"optstonesoupworkspacetestdata""",0.2384011389222,0.237853647791781,0.29470998859033,0.263143677241169,0.200590777723119,0.294944666349329
"strcatabspath",0.245468750270084,0.238932247646153,0.256493198848329,0.290776736359112,0.242034930386581,0.254750643461011
"abspath""",0.224918640172109,0.297440925007686,0.236176365218125,0.268424706952646,0.253475685510784,0.286157272011042
"stonesoupbuffer",0.297865343047306,0.27660012175329,0.277110540750437,0.214131225133315,0.260911102243699,0.273984673735686
"stonesoupabspath",0.222455865540542,0.209423048654571,0.270852533215657,0.260270199668594,0.2582207423402,0.277969929995015
"sluigkohn",0.200401475629769,0.29613305318635,0.202519551641308,0.256425598589703,0.256509620486759,0.266344054159708
"lonelihoodinfracentral""",0.206113385176286,0.257584502222016,0.265574499871582,0.23664994132705,0.25969102147501,0.276617253664881
"syncboolcompareandswapbonniestdeliverability",0.28654788704589,0.211582049145363,0.260815366124734,0.280870274198242,0.205239938618615,0.227325829397887
"tracepointstonesouptracetracelocationtmptmpriwekjsstestcasesrcrosecolorcinitlinedraw",0.219345260923728,0.230771273630671,0.254000325873494,0.230091249500401,0.289471986773424,0.245015576598234
"stonesoupreadtaintlonelihoodinfracentralsanatariamistitled",0.269012282253243,0.259477508999407,0.250784023990855,0.274899293505587,0.221570712001994,0.285158901521936
"lonelihoodinfracentral",0.261585074756295,0.28202763479203,0.282916693761945,0.266956103313714,0.279689280525781,0.203470837650821
"time",0.267142645688727,0.209591675619595,0.21407895097509,0.211264054244384,0.218505624565296,0.288777088024654
"use",0.217868642113172,0.285372727643698,0.22916822321713,0.268783754203469,0.292318417620845,0.26722815958783
"race",0.233990668738261,0.288446704787202,0.208467394881882,0.259358293865807,0.253230105363764,0.265423362306319
"condition",0.209836775017902,0.227190740895458,0.27768806326203,0.295549396635033,0.271707131410949,0.200629538833164
"stonesoupstr",0.222197504155338,0.241456810571253,0.212069366732612,0.264633710519411,0.268404929107055,0.283126842160709
"strlensluigkohn",0.268501258129254,0.285902468650602,0.292168589797802,0.282219892484136,0.298079050565138,0.21573515504133
"stonesoupsleepfile",0.231505890376866,0.273473394452594,0.216505464399233,0.204547530901618,0.209642198844813,0.225590922660194
"sscanfsluigkohn",0.204981772857718,0.261501745530404,0.290239614527673,0.29685860844329,0.25768530969508,0.205305960495025
"strlenstonesoupstr",0.209866686956957,0.227608999609947,0.274291500961408,0.204895069333725,0.203053345787339,0.264980781706981
"strlenstonesoupsleepfile",0.235365516808815,0.21377982897684,0.272727760858834,0.25872201512102,0.295540031674318,0.212008876050822
"stonesouppathisrelativestonesoupstr",0.20725897687953,0.298341793590225,0.211053564376198,0.272635712707415,0.247926625330001,0.236761097190902
"stonesoupgetabsolutepathstonesoupstr",0.226847621425986,0.21758976415731,0.292354224133305,0.273626913200133,0.261773081007414,0.21567183083389
"stonesoupisvalidstonesoupabspath",0.27351443672087,0.263219794607721,0.24029017619323,0.22999625147786,0.224800278875045,0.283526113582775
"waitforchangestonesoupabspath",0.225379410479218,0.213315309071913,0.228763926564716,0.279059933009557,0.254284935095347,0.231396565120667
"stonesoupfile",0.230171980126761,0.294983898173086,0.209283945895731,0.237866866006516,0.250572811393067,0.269906083052047
"fopenstonesoupabspathrb",0.27620496454183,0.238403110764921,0.295422586402856,0.231328196427785,0.257055991259404,0.299226836720482
"fseekstonesoupfile",0.269190823798999,0.214455496938899,0.288159556500614,0.284394340706058,0.232152311783284,0.228485872736201
"ftellstonesoupfile",0.208783542341553,0.203484921040945,0.257056937390007,0.205022110207938,0.268823893857189,0.257249551196583
"rewindstonesoupfile",0.204951834026724,0.243967528943904,0.258847650350072,0.243674278678372,0.256207842635922,0.260026535671204
"freadstonesoupbuffersizeofchar",0.202892506029457,0.299767247214913,0.231694777542725,0.267133626411669,0.294505490828305,0.246101315808482
"stonesoupsizestonesoupfile",0.251256799139082,0.203152588638477,0.204120752960444,0.290821543266065,0.244937791489065,0.289220589934848
"stonesoupbufferstonesoupsize",0.257066130149178,0.263942912057973,0.289303533406928,0.2945465646917,0.241288385586813,0.260339512862265
"stonesoupprintfstonesoupbuffer",0.279493753705174,0.275800715642981,0.257257805299014,0.240812418027781,0.224826450436376,0.285988858737983
"freestonesoupbuffer",0.212145865242928,0.23000361523591,0.283696952951141,0.215947194909677,0.298925732541829,0.270735137513839
"fclosestonesoupfile",0.291646219789982,0.218465745914727,0.245413024746813,0.274246676359326,0.288467701640911,0.294111555512063
"freestonesoupabspath",0.288727013836615,0.296072373306379,0.266665907436982,0.272481000912376,0.211413403134793,0.283410687278956
"freestonesoupstr",0.25225388314575,0.28166570244357,0.296129247895442,0.266204698453657,0.269426567060873,0.2327535034623
"parsing",0.216491566807963,0.216869786474854,0.252852676901966,0.227366668917239,0.212094160006382,0.224328919895925
"inputn",0.248122530081309,0.270411692047492,0.261580463172868,0.27870137533173,0.240853576804511,0.222889924934134
"lonelihoodinfracentralstonesoupcloseprintfcontext",0.22397114133928,0.232102009095252,0.256998487585224,0.286862060148269,0.218351563788019,0.291684874286875
"anonymousxcf",0.27489238390699,0.202683583064936,0.205360727035441,0.29758489553351,0.201425538118929,0.208724699984305
"socagerinsectan",0.261489625251852,0.234780726605095,0.227122455113567,0.210233385744505,0.256107663875446,0.235414598230273
"qsize""",0.295507651241496,0.298595837014727,0.283472592779435,0.204938164446503,0.205271742562763,0.254484898014925
"""""	""pthreadt",0.254859991488047,0.234284381265752,0.210787225211971,0.234369126474485,0.251364170876332,0.24961397703737
"fifo""",0.253791380906478,0.262218398554251,0.278096024086699,0.247489751828834,0.228767329524271,0.245962360990234
"tmptmpuzlegsstestcasesrcrosecolorc",0.218628109921701,0.268868615524843,0.230764770298265,0.270178783801384,0.222775798849761,0.246256295614876
"stonesoupreadfile""",0.205028538522311,0.207809439743869,0.218101719510742,0.226221638615243,0.206191789824516,0.20991739789024
"stonesoupprintfc",0.227832101867534,0.293641783855855,0.238795164972544,0.263580223941244,0.297972745541483,0.211421176604927
"fclosefifo""",0.204560344736092,0.287832864117809,0.270291666290723,0.275698357098736,0.271293689054437,0.258033311157487
"finished",0.260582043067552,0.214454662241042,0.280176170030609,0.247898323647678,0.282174094044603,0.259611438494176
"reading",0.237268414464779,0.217849930934608,0.277592587447725,0.236058278474957,0.267017476563342,0.265740460925736
"sync",0.102127429842949,0.126437344984151,0.141782145155594,0.115024232282303,0.143769635888748,0.190019151219167
"stonesoupreplace",0.286245535034686,0.296133804135025,0.258433651737869,0.226972117065452,0.276194504881278,0.251959779160097
"qsortarr""",0.298821526323445,0.22800430348143,0.229109218483791,0.295048291096464,0.212558989040554,0.263208827306516
"stonesoupreplace""",0.217320781713352,0.217271815473214,0.237852694722824,0.239713348308578,0.267075165524147,0.204043930745684
"stonesoupprintfreplace",0.262917621713132,0.203200312075205,0.235500103794038,0.285970829776488,0.258083215705119,0.261995966429822
"entering",0.205023314384744,0.274068370927125,0.200918443500996,0.252021253644489,0.200210267701186,0.212946660234593
"functionn""",0.202097628288902,0.246031738677993,0.259476153552532,0.266185225406662,0.297711782413535,0.246678941743448
"qsortarr",0.280995605420321,0.254265600652434,0.281479846057482,0.265961454808712,0.235541859199293,0.243463055812754
"mallocsizeofintstonesoupdataqsize""",0.240705023845658,0.255732825770974,0.203167009027675,0.220835153874941,0.262034450261854,0.202662020479329
"attempting",0.224035398080014,0.278225576179102,0.298733648611233,0.23808966956567,0.213051565317437,0.245580856013112
"grab",0.250413356604986,0.2539088512538,0.205735673080198,0.238793124374934,0.273095525382087,0.273517377441749
"lock",0.255994682363234,0.238232036167756,0.296596968453377,0.256664836080745,0.258605407015421,0.241632236493751
"grabbed",0.230054406402633,0.298107707197778,0.226321883965284,0.271818901412189,0.272702603274956,0.251551102544181
"pthreadmutexlockstonesoupmutex",0.261327200219966,0.218337265052833,0.278541830438189,0.240903690853156,0.248931346926838,0.224020562926307
"deadlock",0.276418827334419,0.28195436897222,0.207708979514427,0.281456773658283,0.231341402092949,0.245417445665225
"pthreadmutexunlockstonesoupmutex""",0.242205735645257,0.267303063813597,0.26342478855513,0.277121571777388,0.257371582696214,0.283075499604456
"stonesouptocap",0.246856284374371,0.272207515896298,0.210612572240643,0.295902655110694,0.279724543867633,0.279276614147238
"stonesoupprintftocap",0.226061573904008,0.273254033457488,0.224640709580854,0.259864870621823,0.272865562397055,0.296776878461242
"a""",0.287306399573572,0.262177703762427,0.214386757649481,0.287655419460498,0.257883678982034,0.237423861748539
"releasing",0.288716406701133,0.207739805360325,0.204078479646705,0.286262827273458,0.219650126481429,0.238912535645068
"stonesouphasunderscores",0.230634358152747,0.218541741394438,0.227316965512,0.292976473341696,0.249360993993469,0.299916403996758
"stonesoupdata""",0.217683878657408,0.229937570914626,0.278745238529518,0.239117734390311,0.202924602222629,0.235663009691052
"ricochetedconnexiva""",0.27547623347491,0.203782313782722,0.213828871631995,0.276742589613423,0.213358236360364,0.239947312069125
"syncboolcompareandswapsocagerinsectan",0.260737944231369,0.26007588035427,0.240125153795816,0.224466574052349,0.226830508816056,0.242481780541129
"tracepointstonesouptracetracelocationtmptmpuzlegsstestcasesrcrosecolorcinitlinedraw",0.249445031746291,0.234983044397086,0.273667107522488,0.257154979300685,0.299383715796284,0.270331624802202
"ricochetedconnexiva",0.239077170938253,0.296089833672158,0.258496793266386,0.28285290801432,0.290546224825084,0.245834886655211
"getenvjeopordizesfustigatory",0.291936508659273,0.230608406313695,0.275700402702205,0.203358456748538,0.240636709146202,0.215759484027512
"assassinbitterbump",0.264925875351764,0.241521219955757,0.248959231702611,0.299434898258187,0.296250709192827,0.233982408815064
"mallocsizeofstruct",0.25147517262958,0.232336753467098,0.250012350617908,0.299376806686632,0.249251939938404,0.2072372936178
"strlenassassinbitterbump",0.273397141555324,0.290759899117984,0.267365158582106,0.256161013408564,0.218509821058251,0.262427922873758
"sscanfassassinbitterbump",0.230141309951432,0.296594097744673,0.221341071091592,0.244175060186535,0.277034288132563,0.265292187593877
"strlenstonesoupdatadata",0.25751325362362,0.251524871308357,0.244989311904646,0.218541268678382,0.286326976842247,0.24485156100709
"strlenstonesoupdatafile",0.265636963467114,0.27909848887939,0.250751583999954,0.253249771613628,0.297819772851653,0.282506641978398
"pthreadmutexinitstonesoupmutex",0.276092606899329,0.261325192754157,0.241813709889539,0.239280334860086,0.253165450273082,0.206752276956104
"whilestonesoupdatadatastonesoupi",0.29428788581863,0.248722878145054,0.210613079322502,0.224360802862793,0.298686327971518,0.297785230563022
"underscores",0.279582278104499,0.253490647603758,0.292316025216132,0.269445999828167,0.267159642255865,0.296283417148516
"we",0.243935825256631,0.223342001670972,0.25116705535911,0.23898451642599,0.275573902926408,0.280008487845771
"call",0.27485419800505,0.207777011673898,0.276792459562421,0.221599004697055,0.237089705700055,0.290958941052668
"deadlocking",0.293681731028482,0.210882088541985,0.246763013792224,0.270519455824979,0.211548576154746,0.254363757465035
"function",0.282167878514156,0.268688813573681,0.222184084262699,0.290005668625236,0.250954934465699,0.237707390123978
"spawning",0.290175263187848,0.25923867309466,0.236722013168037,0.277224999689497,0.215314494608901,0.218520542932674
"threads",0.287191990460269,0.269955901615322,0.250777093390934,0.202753180870786,0.213372582988814,0.252981245378032
